ticker,date,temperature_2m_max,temperature_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloud_cover_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum
KXHIGHTPHX,2023-10-26,82.6,63.4,49.2,974.4,24,7.2,186,0.0,0.0
KXHIGHTPHX,2023-10-27,84.8,59.6,45.7,974.2,5,8.1,151,0.0,0.0
KXHIGHTPHX,2023-10-28,84.3,60.6,40.9,972.1,0,12.2,252,0.0,0.0
KXHIGHTPHX,2023-10-29,78.3,55.4,15.9,974.6,0,8.3,284,0.0,0.0
KXHIGHTPHX,2023-10-30,78.3,48.9,20.7,978.4,0,16.5,52,0.0,0.0
KXHIGHTPHX,2023-10-31,81.1,54.3,16.0,979.9,0,16.0,75,0.0,0.0
KXHIGHTPHX,2023-11-01,82.0,53.7,22.2,978.6,7,13.9,73,0.0,0.0
KXHIGHTPHX,2023-11-02,82.8,50.4,28.1,978.6,0,6.1,107,0.0,0.0
KXHIGHTPHX,2023-11-03,84.3,49.4,26.4,977.9,0,6.3,124,0.0,0.0
KXHIGHTPHX,2023-11-04,87.5,51.2,25.1,977.1,0,7.1,113,0.0,0.0
KXHIGHTPHX,2023-11-05,90.0,53.5,25.3,974.7,7,8.2,137,0.0,0.0
KXHIGHTPHX,2023-11-06,89.9,55.8,30.7,973.3,0,6.7,130,0.0,0.0
KXHIGHTPHX,2023-11-07,86.2,56.0,34.9,972.1,0,9.7,200,0.0,0.0
KXHIGHTPHX,2023-11-08,77.9,54.9,31.7,974.0,11,10.8,249,0.0,0.0
KXHIGHTPHX,2023-11-09,75.1,49.9,24.5,975.5,0,9.8,304,0.0,0.0
KXHIGHTPHX,2023-11-10,74.5,50.4,19.1,975.9,18,7.5,336,0.0,0.0
KXHIGHTPHX,2023-11-11,79.1,50.2,32.4,977.8,7,9.8,61,0.0,0.0
KXHIGHTPHX,2023-11-12,82.4,53.1,31.1,978.0,0,13.0,70,0.0,0.0
KXHIGHTPHX,2023-11-13,85.6,57.9,38.2,978.2,28,13.3,89,0.0,0.0
KXHIGHTPHX,2023-11-14,86.4,64.0,43.5,976.9,64,11.9,90,0.0,0.0
KXHIGHTPHX,2023-11-15,86.6,63.1,41.4,975.7,95,9.8,134,0.0,0.0
KXHIGHTPHX,2023-11-16,75.7,63.1,51.4,976.3,97,11.5,269,0.248,0.0
KXHIGHTPHX,2023-11-17,78.4,57.6,58.4,976.8,68,6.9,163,0.0,0.0
KXHIGHTPHX,2023-11-18,74.4,60.3,58.7,975.4,47,9.3,193,0.618,0.0
KXHIGHTPHX,2023-11-19,71.8,55.0,49.2,973.9,43,16.1,265,0.0,0.0
KXHIGHTPHX,2023-11-20,71.8,46.3,37.9,978.5,0,9.2,300,0.0,0.0
KXHIGHTPHX,2023-11-21,75.4,51.1,33.1,985.6,0,11.8,58,0.0,0.0
KXHIGHTPHX,2023-11-22,74.2,48.1,32.3,980.7,11,8.9,86,0.0,0.0
KXHIGHTPHX,2023-11-23,71.0,46.9,32.5,971.2,60,8.6,145,0.0,0.0
KXHIGHTPHX,2023-11-24,69.8,48.1,39.5,971.6,26,14.6,198,0.012,0.0
KXHIGHTPHX,2023-11-25,66.8,47.7,30.9,975.4,7,6.8,276,0.0,0.0
KXHIGHTPHX,2023-11-26,70.2,42.3,25.3,977.8,65,10.9,50,0.0,0.0
KXHIGHTPHX,2023-11-27,72.9,51.2,30.7,977.8,72,11.2,66,0.0,0.0
KXHIGHTPHX,2023-11-28,76.4,50.8,32.7,979.0,67,11.5,79,0.0,0.0
KXHIGHTPHX,2023-11-29,70.4,47.0,35.7,973.0,50,9.4,236,0.004,0.0
KXHIGHTPHX,2023-11-30,64.4,48.0,36.6,971.9,58,12.4,226,0.035,0.0
KXHIGHTPHX,2023-12-01,63.0,45.8,43.9,975.0,21,7.6,197,0.083,0.0
KXHIGHTPHX,2023-12-02,63.5,42.1,40.5,981.2,4,6.6,117,0.0,0.0
KXHIGHTPHX,2023-12-03,65.9,39.6,36.9,982.2,23,5.4,128,0.0,0.0
KXHIGHTPHX,2023-12-04,68.4,40.3,33.8,980.3,60,5.4,108,0.0,0.0
KXHIGHTPHX,2023-12-05,80.1,45.0,33.5,980.3,9,9.0,82,0.0,0.0
KXHIGHTPHX,2023-12-06,80.6,50.1,32.9,978.3,1,9.8,118,0.0,0.0
KXHIGHTPHX,2023-12-07,73.8,46.0,35.6,974.8,23,6.4,161,0.0,0.0
KXHIGHTPHX,2023-12-08,69.2,40.8,32.7,975.0,7,5.6,203,0.0,0.0
KXHIGHTPHX,2023-12-09,65.4,42.5,10.1,982.9,11,10.8,33,0.0,0.0
